chrom	end	start	seq-name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	blockSize-sums	TU.#-iso.#	TU.#-iso.#-count
Ad5	22373	25892	30946a65-daa2-4127-b4c5-14a30326f6c8	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9ed27282-b0bc-45de-92ae-dfaa7819c18a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7fb1faa9-e56e-4e06-8f80-e6f89689fa75	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	bc07a41a-7665-480d-af60-1e94dbdae2a2	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	c64994f9-297f-4060-aa73-fd99fcd8c8fa	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	a6fc1ccb-ee05-46c7-9a10-4724a8759ee2	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	cb27aefc-a033-4384-a454-aa008e99daad	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	580b38a6-05fb-46f4-b196-a24c20e4cfe0	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	046f0cc7-eb76-4d96-862a-9d98e845ef49	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b8515102-b895-4e20-9847-cc603ce9ded3	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	2f55a929-a813-41f6-944d-9f9bace39ae7	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	4a13c314-6131-41d0-b834-90933c286702	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	63651ee1-0176-4fe2-8696-2d111a4ac449	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b0bf228b-e72d-489e-9ac1-e1e1434a3f8e	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7d9b313e-42e9-4aea-8b77-05f68b07edfa	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7fb0b00e-4558-41a1-ab5b-4e5f64e03744	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9c7de438-e049-4454-9f88-da89ec4c992b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	3805fb20-a219-4f63-ae54-ab3396ca7d18	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ee63ca85-efa1-4c7c-b327-c0befc373c39	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	64612e4e-3046-4276-9457-51f0d8c02bd4	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	025ab193-19ee-4011-a591-a947aad6a06f	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	3454feb2-bd89-4029-9da2-da8e602bdbba	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	5955574a-c4c2-4fa1-ac8f-5de80ee48599	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	0d5b3b48-0663-4aa8-87bb-b477d0ef04dd	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	0fdd97a9-6ec6-4243-b89e-c482a3ff55a5	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	65873411-717f-45e8-885b-3fda5cbe791b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	07fa860c-2861-4d5d-98a4-cf2f4beccd93	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	0fcbe542-fcf3-483f-8ab9-e440d08d21c0	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7b567d6e-7cbb-41c6-bf5b-80f16768196d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	87269e16-4998-4060-b286-d40d62d8a329	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	0fc84c3f-25fc-4d6a-a681-9f2fd28bff9d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	884d7f1e-5c0b-4068-b5e8-856b77ffb80b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	69910cf8-c30a-47e9-b036-b8975e026e2e	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	bd611cd7-f65e-4cd8-ba92-a4880f1b4feb	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ffbf0099-70eb-40aa-b251-1d660fecd144	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ebb9236d-79bf-4b42-98f5-7283526328e3	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	792f885c-b382-4246-9dc0-d7fbbc137519	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	50792182-d1cf-43a1-b55e-040927241b5b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	0781e1f1-9b70-477e-b2e7-9861e3579cc3	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	48c10997-b78e-42ca-b0d0-1e4ed6681390	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	a629e065-872e-4628-ac53-6553751ea0e1	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	fdc220fe-d246-4a60-94da-031889b391b3	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	59208a85-7bbf-4830-8dcd-c548485191fe	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	c20b192c-f3c6-441b-bd1f-5b83dd52166d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	471b1a6b-e81e-4511-9484-7b83a0c25a23	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	648cbfb3-a377-4220-9e2a-99eda57b3052	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	73e6d5a0-f427-4425-91ce-5bb7a9fdac70	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	50e5b6dd-8314-46eb-a732-b93851dfcb6d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	a94b5b09-372e-40f4-8f04-8e6a6823d44c	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	5102a505-728f-4112-9051-6207e33573e4	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	4d2c3527-b671-4aa4-9a48-0a8a0baba509	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	a5833570-cae2-4121-8b19-e06036fa8e5d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	58cfa754-4632-45a5-8dc2-503ad836cf1b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	a361e4fc-168c-4c68-a81d-47c5ec8fbcfc	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	538057b2-91e1-4ca8-962c-ce673a57b2d1	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	c33a1cab-d669-4273-ac90-8699c41ce6eb	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9d38c61f-80b6-41d0-8e32-591eefb89e14	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	24021ac5-c715-4288-b732-3f6b1cdc380e	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d49d0987-b7fd-4f33-a0c7-46a08a4ae707	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	a72930fd-a27e-459a-9b7b-34f396b6cfa2	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	99b4f675-cedc-4367-8b1d-1a36efa61cd3	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ccae01a8-7939-47d1-af18-31b5f6714567	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d44a0190-a38f-4a02-afc3-6d8b8d66e3ca	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9d2130b4-53e1-4dad-9244-0d507cc6c739	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	c38f3e25-3d40-4902-8fa4-5992aea4534d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	422ecc7f-28ee-4934-89f5-dac816959c8c	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9d6ceaf5-3e3a-47b2-b61a-2fec0eb7d9b1	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	041be870-71bb-4f9d-b5c0-cd3d5cd6eb6a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9dc7ba21-421c-44c0-966d-d70af9fabb31	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b4d5c087-217d-49ae-8bde-9ceea37dc71a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	76c62694-b262-4931-a38c-ee44bdb3ae3d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	6ace5b61-b523-421e-beb9-afb61cf4580b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	c846210f-d9d1-4b13-b1db-c213198726ca	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	0b7bc3b8-3dad-4a2d-83fe-3fe6b24f906b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	0f292a80-4460-4239-9464-9fbe38dd6f58	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	8615a838-2120-41d8-bcdf-8d82f1fb9346	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	925d6cf9-d421-4aad-b308-2a6e8e8a735b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	296860a4-75bb-4ba0-abc5-c754aec03d72	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d8c5a965-73e8-4323-85e1-149b27eb206e	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	8c8c770a-2ab0-4d43-ad3c-3ee2b1e78b74	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	f4351c7f-aafa-499b-90ee-aa80cf26c5f0	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	08c689c5-cdb3-4021-844d-6167413a8090	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	496c58fc-a208-4820-ba9b-c74053d4bccf	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	87789698-6a3e-4006-87a2-8a85f66516b9	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	17ccde48-6117-4271-b244-779bf8e31123	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	8355afb9-24d6-40e2-8d35-c0e3f6c7626d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	3c3c393c-9880-44e6-9f79-c4fae971a539	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	2aab43e9-6c51-4d04-88e1-6175df4d6159	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d067f64e-dee1-45e3-a600-b31ebe9e33b4	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b59417fd-4872-4dbc-bb15-5abcc1842faa	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	a89e294c-c48a-4264-856a-5bc4926adfc2	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7f5762dc-27f8-4b92-b134-5a58d384c711	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	4ed1ef87-d1d5-48b2-9099-9264140e6d2d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	42120171-f8c4-4e3c-86c5-5340ee81642a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ae8156fb-39d2-442e-aeb9-0e27dfa6993e	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	4bfa806e-9f3c-4fcd-9ee6-64e264a7a1c6	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7eb7d62d-0d1e-498d-bbe8-0ebc87792d10	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7aba02f9-1adf-4135-96db-c5fd5ae9829c	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b6f12d61-d5a7-4cc3-9cb0-526e37cb3c7c	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	15b4516a-8865-4c65-a417-40b501b10c33	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d69a3ac5-2a07-492b-aab5-bbe2640db4c5	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9a8eabaf-42ad-493d-8d24-44c3efda8330	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7ad57e75-784c-457c-ae72-52b70247b523	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9c5d377b-b60e-415a-876d-01e58bdf280c	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b2fa8e30-088b-4ed4-a002-b5229981fd2e	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	f6f62873-1e05-4140-82d0-69b2c9aa303b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	bb770e0c-07c5-42d4-9085-a4e13f0d2fc2	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	21692d9e-ad3b-4ea5-9dba-7544ea0a3921	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	04ab0790-5d28-4351-a9c2-a2c086f00556	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	92783b43-5652-44f7-b836-6f192ec7e1d1	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	6b63d323-b1c0-4ca1-9f3b-9b12f4c889e1	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d192fd5a-9920-49b6-97ee-1080160679b3	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ac8cd8ea-ef13-435c-a51b-a9804c15879b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d7efd7f7-1c0d-4c02-90e5-748b96cb33f3	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	38a662fb-ef4c-4938-94ec-300ac25577d5	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	c307f1a0-0dab-4a17-8195-e218330a4a01	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	bdc7b3d6-aeb3-4669-98b6-b44cdf1a2a3b	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ff44e97c-016a-4911-906c-2c5ec0f865dd	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	91b7e437-eca7-407a-b746-05bee0cb5bc5	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	03a8f3ca-791c-4d90-9a9d-7f22d7afbecf	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d00e287d-7a75-4dcb-940e-af141757e61a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	dd81811b-5754-4504-a41a-b3ce936f0174	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	dc98f8f6-7171-491f-be52-c918a97ce7bf	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	76e75ed5-876f-4ef8-86c4-037f878792b6	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	6953b15c-be2d-484d-9446-97a459ae564a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	added1d7-44a9-4a33-b73a-292af549c4a6	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	c2a2efb4-0d41-4848-9a98-d6ef1019fdf3	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	e58afc6d-f2dc-4945-b2d7-c198e2eb3f66	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b424ab0a-8c89-428d-b593-56ac306ad746	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b2f68096-b53e-419f-843d-e1d8be69de24	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ffabd677-86b0-43ba-b6ee-e78ab4e7e56a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	1c6a066b-bbb5-4c31-b45c-9f460bf2c868	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7e6708ae-0771-446e-b57a-76844384f9eb	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	8031309c-d587-40ad-af23-dd0deb388e24	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ca403d43-355d-4e81-8bdb-6727b66812ed	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	64fd0cc7-f066-4713-9f40-8154119c0dfa	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	56b1a815-217d-4d3f-8d06-ed7f7cf4fdfe	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	925ffd6c-e2b9-4727-a9aa-7de0dee3d1e1	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	ed14f7ce-f79c-442a-90ce-76a536e8a287	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	f7c95d8b-1d78-4bcc-bdde-de49a04d60d0	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b44e7564-dc5b-4fc2-a1a7-62e5d74ff604	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	4268e385-4721-43f4-9938-7f0c17eec90a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	44b51675-32c0-421b-a2dd-62e54dd20c1c	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	f2e3f4ec-f6de-494c-89b2-1fde44764141	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	d5281948-bec0-4fda-9e6d-5341ba16dbd0	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	629f0fd3-f86a-4a94-aea6-68eeb2777226	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	990fa39a-14a8-4399-937f-30a9213cf15f	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b9a1e2ca-5f23-4930-a88a-015ffbafedf0	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7c95e73c-c330-4299-b997-b5d42caded76	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	83255639-998c-45ba-9c58-8ce04addc92f	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	7df93182-57e1-43c5-9c98-ad6e3b6b3097	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	a1e093b7-4a43-4c93-a094-8284229863f8	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	26461c7f-97d7-46ed-8ee5-bb544d81934a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	931ae4f1-9061-40ac-9f69-86fe8d135748	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	08a553a1-262f-4533-a2e9-6a967f106a5d	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	47c97f8e-643c-420e-a869-da392c031869	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	b19a8fce-c149-490d-b455-07e06387df09	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9e84d180-8c43-4528-90e9-b3dbb9aa4c66	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	9dbc4209-eebe-48f3-94db-27bcf41381f2	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	2d16db08-da04-4598-bca4-96707c0f3379	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	bb03aaca-c3fd-43f3-9698-dc9de9271593	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
