chrom	start	end	seq-name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	blockSize-sums	TU.#-iso.#	TU.#-iso.#-count
Ad5	6060	22397	1254c758-880c-487d-aad2-dda7bf9f8029	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	945dd913-4de3-42b3-9157-cb2340038b0d	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	8fbf727f-455f-41c6-a369-7e2d2cde5170	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	127d0834-159b-4788-b80f-a7a6dff61051	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	03c833f7-21c1-40a2-af23-e5255dbbed97	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	ee5fbb57-94e8-4ca8-b8ac-0e87396dd67f	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	cee0fee8-2e2e-4bd8-a713-9c1d177715e5	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	bfc295d9-6a02-4e1c-85bc-8e239f1f3379	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	ef085375-99bc-4bdd-a8a5-4697f61de0e4	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	c584186d-36d9-44d1-9bcc-eeccae9664db	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	246d6dce-834c-4ceb-b587-dc1db30bf6f8	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	9aa5a63a-6f80-487b-95a0-d0188fa40ef6	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	7bf10150-3297-42de-a31c-ff90bbf51970	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	1badb3a8-9551-4027-a90a-4a8b8ecc1291	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	4a41379b-343f-45ab-85f6-c0ed1834584a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	5679bd73-173e-4d31-b720-d6081b096090	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	682df2fe-e766-4e7b-87f2-2eeb15fe6f54	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	4f4e84d4-1e2c-43a4-96ea-3d15ad37d25c	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	359ce502-968e-411e-a62c-1a2cd9abd94e	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f0bf77a8-d0f0-491c-8353-e12aec5bbe1c	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	872d484c-56ea-420b-8cfa-a26339df161a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	e68f746b-f779-405e-ba8b-212a4f499d0e	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	03ddb44a-d65c-46f2-95a1-89b2dca772a7	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	0c260057-43fe-4437-a40a-e9e7b768e32f	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	bb2780bb-9569-427d-8187-fc1e522fdb19	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	ea177e6d-0721-495d-95d7-9251190ac3d6	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	daf2f8c8-a90b-4740-9a0e-a78feabffe27	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	50bddcc9-0f91-4ad3-8d3f-59d9ea430d44	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	c5dcbfa7-26c3-46d1-a478-72e59410b9e3	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	744d84e1-41d3-4712-a64b-33317353e329	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	a07812d1-ae1a-4c43-ac3d-29e4a69eebeb	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	606a60bb-ce0f-4d33-a44b-a841d202e0a5	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	15a1831d-a431-4224-b18c-65bf49cd1396	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	609ae2fd-933e-4ea6-b9db-b343c7f34e7a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	557b7738-4a19-41ca-b188-caadcdfaf296	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	e9e9cfc4-421b-4044-a363-e193ee8099c5	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	c6571800-fdba-4320-a64b-998be6c7b21a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	4879a1c1-2ca4-4d3a-a24a-fbd7083509dc	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	8f2a43fa-41a5-47c7-9f10-f63ed44b327d	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	22d88657-fc4f-4e73-8d8a-bfbbef6c1507	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	9494f5e4-49ac-4ba7-9a64-f8a2fcc30072	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	0dfc857c-80ef-4d74-a639-4a634f29704a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	1765a577-de99-449f-a00a-9a3f81a703ab	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	fd1439a7-3c14-4b53-a29d-d9de40f9eaff	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	b14ef63a-4fc4-4ca4-8a8b-4bdc61268243	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	93483606-e0d1-4d30-bfca-387d182624cc	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	174a6b76-8ea0-4fe0-8fdf-c168e888c239	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f6959b08-ab9a-4fb3-bb15-503457315c1b	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	194d1edd-e1c6-49ee-b3c0-84b13cd82d8b	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	cb25d805-1890-458e-b56d-f60ee29026af	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	6e168e99-c8c5-4039-94fb-ee83aa8cbe3c	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	af7a06e2-645d-43f8-b1ca-2e15608974a4	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	a676eb49-83d9-4989-bb1c-1db347fecae6	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	c007a6a2-4e8b-40ee-ac66-7d4f53bd8976	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	56abf171-f7ce-4c9d-bede-ce801a8c9c69	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	9253bcf2-8a70-46d6-86c8-b133b7f60b84	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	149d73d7-681b-4269-85f0-135145c23e60	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	97b68433-7cb0-4d1a-8c09-b510c319eb7b	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	209acc23-51e4-4205-9539-1e07d6352b70	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	dbddfa78-7b55-4be3-a756-8777234c8495	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	00b5f7a6-e810-4f06-a435-3174ed3434e5	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	abb21d56-e7b5-4c4b-a9ed-2d65f970e702	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	e7196e19-af84-4a46-b2ac-bcdd1f44f92d	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	aaf93d12-df84-49b6-ad20-097151dac994	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	ff336efd-4022-4dbd-9da9-22b31732c572	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	4e81dea2-425a-48bd-802b-4de04f2140d8	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	1b8b92b1-4c12-4817-8015-3c5ea21a26e3	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	81ac4cab-0fcb-4a9e-a71a-5686a4a78b62	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	e9fd2b89-c162-4ab6-96ce-51440fee34c8	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	2df5e8a5-0a9e-4997-886e-c6d097d3ac27	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	12a0bf6f-b31e-4662-895c-1b408c435187	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	7d1dcca2-89d5-4b71-bbac-013ef71f992a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f990b0f1-0e96-475b-8b99-5e2686d90672	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	b287bb48-e6b4-4dde-8c1c-8042cbcd15e6	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	33f26075-8e3f-4577-9408-25f4eb2fbc08	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	cc188fdd-2254-419c-ab24-d55f958df37f	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	d19b585e-a669-4ea0-b09a-e64fd6d88813	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	6dfe5876-e6bf-443c-8a48-ea2617049645	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	2eece14f-1c22-4f0c-9290-eeb4d1520fef	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	8a0f346a-6988-41f9-9b5b-698ee990e2e8	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	b52b08e5-7abc-4e22-9936-9289fc557de6	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f4c51c09-552a-4373-b508-54e0c756f6e6	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	0b432b2c-4169-44b8-8cf1-ce056b90367a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	a27caad6-928c-43c3-ae27-b696c1d10f99	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	1ff26b7d-b77d-4ab0-ae58-017bcec757d4	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	2b1e9013-9056-444d-9ca6-dc9cf2612310	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	36743833-9c33-4863-b1d9-6f01451f3a42	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f436e1a2-e7e8-4290-990e-df1c431ed1fb	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	0939ff05-4f3f-42d0-8885-23955ddb0237	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	d28dc352-e59d-4f5f-ad56-1af8006f8716	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f294a029-23a3-4a24-9826-878a76da8f6d	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	2c83b202-ec44-495b-a6a9-3c35a361aca0	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	7ba4cd99-f906-4d71-bd7f-2f3990b84882	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	3c5c0a59-41ec-4f65-b5c8-4c946f7ed0cb	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	d86cb1c9-69a3-45d9-9426-ad4afd5997b4	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	683932b8-55d1-4320-b284-8f608753e5d2	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	3fa283de-1ca2-4689-adae-eaf6b153b608	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	96bbfd87-77ec-435e-8d81-bb9a207d41cd	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	94c5a8e5-1188-47cf-a0d0-543c49f16bfb	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	b95eb377-9956-49ed-9d7f-37a89768c4bc	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	8a4db646-5213-4fb2-9fdf-0629685ea2b8	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	cc92c58e-7184-4423-b883-6e410dfb5433	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	6ca8535f-c10f-47c0-ae18-afe9325f7b3c	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	ee1af887-155b-41e2-ac90-5140c31180c2	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	a9ae9f31-9f0e-4cc1-bffe-d04bc64f42d6	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	c64fe84c-2edb-45c9-b549-4319bfec218d	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	0cff18cc-2f3c-43b8-a4c4-3e2eaf0dbc5a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	6bba314b-86ab-4f4d-a86a-723d5c393424	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	ba1b3c77-2237-4bdf-890f-c9151bc48684	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	28bd6fd5-0b18-4f32-bce3-0361147a47a2	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	72b5b630-13b4-404e-8f0f-a839f9f95b53	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	abb94a69-f6b1-4325-9142-09415f0e22d2	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	e4d36645-6101-41ea-90e4-05e3f87e8a60	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	d28ef359-cffc-4a77-a405-c0421ca0a8bb	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	4147bcf2-3efd-43d5-bd00-db458f125438	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	d94ae084-051f-413c-af64-4f2077ce7a43	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	b50d042e-cbaf-40c7-814f-63aa56d69943	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	a7c45b9c-8520-4c60-a1d0-9300d7f889a8	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	9b7c348e-288c-4a1f-9fae-c4bb7a4c74ba	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f4a1e91b-9bd1-430d-9430-8caf49475e47	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	7360afbf-93d3-40a8-8ff9-f1b091689b7c	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	d2b1f9ee-cfe4-4e3a-b8e5-631d918ab955	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	2bcf9315-abb4-4b5f-99b1-687112e8948f	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	b44f135c-f00a-4e91-95c0-3319d32c55c3	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	c93f8765-68cb-4b43-ad1e-8ddc191ebdf6	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	6c22f97a-33b2-43cd-8236-04102a573c71	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	b84bcfbf-c62a-4467-b64a-4822e5f1b667	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f2473dcd-403c-4edf-bbb4-18da67dd473e	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	3e74ff3a-a221-4b35-adba-7c8f0c32c166	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	489359f7-bbf2-4592-b8f1-768e30a25894	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	35834edb-e60a-407c-9bc0-1abe75a5e462	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	f873e74d-9c5f-47ba-987b-e1a3755bf0dc	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	87c753e4-8d25-47bc-81eb-625cf8bc9e22	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	2d35da4e-7d4b-46c1-9351-da352f6e7b6c	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	eab7db10-a2eb-49a2-9701-7261b5ce601a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	43751521-ccdc-4c04-85fd-d934f45a82cb	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	5f43832e-8c7b-4c11-b95e-275d9d130db4	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	a6b816ab-4f05-4b47-84f9-94e8d58b2605	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	92396646-b34d-4c77-bb5d-b90816b5f1af	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	ecb86945-6c9d-4a23-af5c-7b9f06ce4da1	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	8ab1a46e-a976-4bb9-bb95-34af400a2e2a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	4b208088-836a-469e-a958-5178d66a13cf	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	d125b68c-b42a-4dab-98c2-ade8d331658b	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	96fa4b24-d218-4254-a578-e3d0ccb54e71	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	0a87a5e9-afea-4427-84cb-be7a9a715966	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	6041f955-bab6-44b5-bb34-368f6128dbb7	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	bc4cc07e-0f47-42c5-ad68-b40e635cd14d	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	74b69f98-2d1c-4a2e-83a0-225c27f26256	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	73563331-c0e8-4455-a639-22baffab1bfa	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	83f1516e-2c60-48c2-80f9-a2acaed100ed	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	ce652770-399b-4db6-ba69-e0c75513602a	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
Ad5	6060	22397	efe931d0-a501-4477-83ee-804aa2e5305f	60	+	6060	22397	255,0,0	4	29,72,90,3592	0,1050,3583,12745	3783	TU.8-iso.6	543
